-2.999062080639106620e-01 2.275862135358509009e-01 5.838158036689018726e-02 1.867780805647305253e-01 -2.883023719792444650e-01
-5.392689451940047007e-03 -9.005984353161716749e-02 -6.410066282929818837e-02 9.890983178592836766e-02 2.357464309561244087e-01
-2.198166079656750371e-01 -5.027143445311577086e-02 5.581191495184754103e-01 1.340073719985854783e-01 -1.027194016272659216e-01
-1.266374618680460307e-02 1.426966036967212970e-02 -9.265413807635340671e-02 1.763060351301192208e-01 -5.245262587020223938e-02
-5.563812474021342380e-01 -1.226094238799469438e-01 -2.198476233956680459e-01 3.722168318627656902e-02 4.089040748547886905e-01
-6.564109497112886882e-02 -4.139923182155991199e-01 -8.856532870021764647e-02 -2.224273617652935409e-01 3.067623665573909753e-01
-7.119373459354229328e-02 -2.446115672389058970e-01 1.325364363122319422e-02 1.408487667977267876e-01 -2.406169661394371440e-01
-4.975101550615756985e-03 2.668090570829280417e-02 -1.909055524225279354e-01 -1.359094987085264494e-02 2.928550080632337238e-01
-2.117142151776282843e-01 -1.373597015223031181e-01 -3.861781603768723037e-01 -7.875894196902441524e-02 2.316599068838245956e-01
-4.757142384825930326e-01 3.676224750082404680e-01 2.633133555389466363e-01 3.596906529416968867e-01 1.584658744267302966e-01
1.955107380025783437e-02 1.719030228020341500e-01 1.536699402316769048e-01 6.347702887936805538e-02 2.826885732970441101e-02
1.513514695760515838e-01 1.751556936505342110e-01 4.652076283878561203e-01 1.843823928758981656e-01 4.917415239880700006e-02
-1.774781545304861818e-01 4.839240379522209007e-02 -2.641085247526998164e-02 -2.508900937277810939e-02 -2.516794117515216977e-01
1.152762131634974124e-01 -2.253425072099938531e-01 -7.657374472807054744e-02 3.335879716127290728e-02 1.747027864855736912e-01
9.142208204661020354e-02 -3.888181024133790381e-02 2.872922526528190468e-01 3.755353498749883223e-02 3.064254608627178453e-02
3.930952129772611880e-01 -3.574335982662716904e-01 -4.632700536289979798e-01 -2.637508367012651733e-02 -4.571078688246588140e-01
-4.754057519084601419e-02 1.159422827418758184e-01 2.181376831187534782e-01 1.058995712565464764e-01 -1.376727396367629364e-01
-8.732898199852896781e-02 2.979768211495115171e-02 -4.440976736771340416e-02 2.050061528214832673e-01 1.592086216558276091e-01
1.926312609156380085e-01 -3.869284614310924963e-02 -1.580854349994143537e-01 -1.021178527271839054e-01 1.357172378045828631e-01
6.987182101009500879e-02 2.960119750608989492e-02 1.509414896599174660e-02 -1.741652356542259805e-01 -7.333776050955742587e-02
-2.158016026616378924e-01 -8.839070858245695606e-02 2.780168032218747753e-01 1.845364806279623793e-01 1.067536938063752966e-01
3.052915271438881861e-01 2.958377783216001311e-01 1.713929543600157257e-01 1.399504119008993241e-01 -1.773852877289698315e-01
-3.627834865878033083e-02 -7.953978146397874815e-02 1.026080029266744076e-01 1.572843041452826884e-01 8.343576338571280504e-02
-5.504003942014579903e-02 -3.034880454015526086e-01 7.462347088086554447e-02 -2.742546005107944218e-01 5.227830860092196330e-01
-1.407238680974637057e-01 2.650863211430196098e-01 -8.675258451125268666e-02 -1.638003431493443851e-01 -1.761760665663278935e-01
-3.100432423048429809e-01 -1.383665709907877239e-01 6.148250500973488630e-02 -3.793292517904554018e-01 -1.677185206805872908e-01
-1.724537954126680317e-01 6.202351742518591449e-02 2.311193435143366337e-01 -2.807478784340687317e-01 1.536396827924912667e-01
-6.261633867365097306e-01 4.066242367764908439e-01 -3.746236983183308111e-01 -2.202184622076368559e-01 3.127339364086387241e-02
1.955920738493752975e-01 -3.772400681615724061e-01 2.323540795257827973e-01 2.403416919225339621e-01 2.614983809375445167e-01
3.656337577136047345e-01 -3.241667477986451829e-01 6.383762529803477248e-02 -2.492974536851360057e-01 -4.404398102640690038e-02
-8.476564787982385218e-02 3.061786260402497017e-01 1.005651810185013151e-01 -1.374572460280811814e-01 -2.219144360654444134e-02
9.020465541035486978e-02 3.471652490276387892e-01 5.188633207926657276e-02 2.300470425583780176e-01 5.324537104431634749e-01
2.432345117997194162e-01 7.164829378648804314e-02 2.078303885473603563e-02 -4.572658869299328632e-02 -1.117748511980611731e-01
-1.460427327730832447e-01 -9.811829563953303190e-02 1.911770535791925893e-02 -3.503632971409698649e-01 4.141428629857076271e-01
3.587928165435817773e-02 1.210978069224322995e-01 -6.337813806317579846e-02 -6.799764117784108663e-02 -1.722249506635908922e-01
-2.114820776773674027e-01 4.833769000559891560e-01 5.593693201950900029e-01 -4.639905677873510936e-01 -2.627416341719222559e-01
1.667731999660225159e-02 1.265714673609233953e-01 -9.539705685162698512e-02 -1.313397226553308927e-01 -2.327602991933776788e-01
1.746924405639360689e-02 -1.576627025225724454e-01 -2.841038894753153965e-01 2.443493362698009319e-01 -1.183111295373191763e-01
3.018938312735897078e-02 5.593765965218613218e-02 8.249752138277945124e-02 2.869062956795098707e-01 -1.359778072588105069e-01
1.041785881900113286e-02 5.113427769026613889e-01 -8.080881062393019398e-03 1.051561046560628154e-01 -1.658115431066347900e-01
1.913409082735233468e-01 -4.732885309396075990e-02 4.656787813733737624e-01 -1.082544028056228597e-01 -1.991282823986380568e-01
-1.437569977345717620e-01 5.139503676100385388e-01 3.476788765515071988e-01 8.445177498618502976e-02 6.356906731023995172e-02
-1.064716152173746100e-01 -1.762930396471192596e-01 1.528956131983625066e-01 1.082226674696249585e-01 -2.321652769227628213e-02
4.355026790108543766e-01 -4.490940867762421157e-02 6.162476849759325470e-02 -3.520918610780490177e-01 -2.652723199144484401e-01
-1.345488828531037351e-01 4.207964072970317437e-02 2.045751776024222757e-01 -1.557293392135955523e-02 -3.013460750693129908e-01
1.573890291406929987e-01 -1.832392738727656178e-01 -2.959403904605601918e-02 2.155976146017944406e-01 1.643046896341037733e-01
4.528846320113418811e-01 1.105803251194174219e+00 -7.154021372300393977e-02 4.683180444676955656e-02 2.684831352999538234e-01
-1.544063939795832507e-01 1.473618546771925386e-01 2.773310126546172372e-01 3.929639154604059326e-01 7.399780020261148561e-03
2.249848904888361867e-01 8.302003800857030158e-02 -1.670728685520771473e-01 -1.716833840707621683e-01 -1.596631636417781830e-01
-2.669344257337974424e-01 4.414558400851147091e-02 -2.857414474168066820e-01 -1.231824571868250784e-01 -1.243414408752478578e-01
9.750202668406621198e-03 4.835216263550374816e-01 -2.426533506831313192e-02 1.714795739279104392e-01 2.236643059380589993e-02
1.743554336940372762e-02 -2.138146606084360968e-02 1.907766305262612316e-01 4.390050195046654169e-01 2.344112304880850983e-01
-2.150232670858590045e-02 -1.417167924050459216e-01 -1.618758379986255658e-01 -1.478728967783030090e-01 7.712909650737198586e-02
-1.661296789189099232e-01 3.591993471732536358e-01 -1.861466232168023649e-01 1.978929853023433383e-01 -9.832172734258250169e-02
-3.681791637411872542e-01 2.784540864928839454e-01 2.409904120831676821e-02 1.080132673569316193e-01 -3.332785345212583294e-01
-9.811005554400242801e-02 2.378484903446778653e-01 5.257576713340302021e-02 -3.542514067586709503e-01 2.168377782486569094e-02
-3.992765362576001231e-01 8.150952812435580119e-03 -5.295826674068098150e-01 2.972134861840537712e-02 -1.481258017520508119e-01
4.626604269616047677e-03 1.209678031776572071e-01 -9.440986268888600097e-02 -1.937386506783586593e-02 -9.404680207772291023e-03
2.200208115165641631e-02 -2.848945834092458385e-01 1.703965562304690373e-01 5.515056676112614631e-03 2.223847253341005026e-01
-5.311942440631883811e-01 -9.580339985020643045e-02 -2.054736127680406033e-01 -5.043143189708603202e-01 -7.309803008969915084e-01
3.875791097710583333e-02 -2.682147597664809313e-02 2.715009505936158418e-03 -1.484766274481769954e-01 -2.010503294518690420e-01
-2.685645215790742890e-01 -7.167978643145066220e-02 -3.519603182578389111e-01 6.112822727256830846e-02 5.782464584205937452e-02
3.987488363545006465e-01 1.150698647971331728e-01 -2.347476667325788524e-01 -2.507940297576539690e-01 -1.807620332606397207e-01
-1.048501306920709281e-01 1.143167047853776985e-02 -5.375676288470384590e-01 -4.619428650014735516e-02 5.838040857446049614e-01
1.571488401372105881e-01 5.195842068464318064e-02 1.350727587131879126e-01 -3.139022633768238230e-02 9.687614358696358674e-02
1.234829794138292414e-02 1.333632881220162270e-01 5.243055666387202995e-02 -2.870777118400387184e-01 8.135214264227697001e-03
2.877796291798891404e-01 1.146615665833079778e-01 -3.816883881755392394e-02 8.769838828085713134e-03 4.863704108217210553e-01
-1.003978856147614285e-01 -2.576636144671725637e-01 1.493503427805381589e-01 1.260054143606968990e-01 1.072600591769090755e-01
-2.091052844939980948e-01 -1.120467432027691945e-01 3.085776316985350265e-02 -1.861991885672938107e-01 3.170268826012082597e-01
-1.764718391787744867e-01 -4.839893795404273669e-01 -6.139482384298228235e-01 3.488430267235377302e-01 1.817765711890190206e-02
4.365284092866300591e-01 9.534440487852922919e-02 -1.706185720121220495e-01 3.566585299278587223e-02 5.448083643938190779e-01
1.207484046789580739e-01 2.447350544649658510e-01 8.485812889900327949e-02 5.090866441609661480e-03 -9.621271986719902303e-02
-7.998426898301065624e-02 9.681461943604283138e-02 -1.523618713604252550e-01 3.002361713197325699e-01 -1.924546220606305758e-01
2.271707623345819993e-02 7.491708933872837095e-02 -1.213699825038988406e-01 4.827783742607580364e-02 1.830014950588177425e-01
-7.329224253268809552e-02 -2.974339272337511719e-01 -2.616136077406165383e-01 2.197123974992900020e-01 4.820679620887656780e-01
2.317282469747342089e-02 -2.949758396332417543e-01 2.073862017378541034e-01 -4.150034818958969196e-01 -2.534710760926620621e-01
-1.487113791798070350e-01 -2.878044961987111239e-02 -1.014286134156546920e-01 -5.924153852678445270e-02 8.109596099381372047e-02
-1.949163584868848498e-01 -2.419049294170838027e-01 2.447724308298250551e-01 -3.342269490261179365e-01 -1.554106782460876190e-01
2.383808216490896636e-01 -2.380126141553342567e-01 -4.290819714209209712e-02 1.874431840776219493e-01 2.881123507047019250e-01
9.220505751629819169e-02 -1.485462663647866000e-01 2.667537711764897401e-02 -3.908982745932585573e-02 2.272639788920632065e-01
-2.415104950865078898e-02 1.483266867374823383e-01 -2.205370655854625439e-01 1.057279360103368857e-02 -5.684284550834042132e-02
-2.407615418940521335e-01 -2.779715304893338318e-02 -7.732602044906795868e-02 -1.238126775989506489e-02 -2.789985269636861484e-03
3.215490882553694862e-01 7.537040265472284839e-02 3.219377204492335220e-01 -3.871072821277190545e-01 1.794215375115815192e-02
2.152707304599850713e-01 -8.961994695598228533e-02 3.490906231912396795e-02 -2.224507361521499416e-01 -1.973652076640182162e-01
-1.036701707148038748e-01 -1.796612215080844732e-01 -2.778011685156561716e-01 1.599047165512185731e-01 1.850595475644707388e-01
-7.892909842515452579e-02 -2.320725961372277490e-01 -3.453234567577438963e-01 -4.217990610520858663e-01 3.258471064058126032e-01
3.555510481630248520e-01 2.940329976722159122e-01 -3.430634408748511888e-01 1.302927020664489954e-01 -9.949159526183937174e-02
9.496077775494742024e-02 -1.691878904588052512e-01 1.873809806415780432e-01 2.171138980142531816e-01 -6.365286204248957191e-02
6.725695576813922605e-02 2.583508894216323681e-01 -6.369218151928750238e-02 -2.418653847426839865e-01 1.037109447226055026e-01
-3.818621085652181280e-01 -1.267758405229410523e-02 9.053178531835773257e-02 2.756964085198080339e-01 -2.309733925430584173e-02
-1.240757206888897929e-01 -7.961686402380921401e-02 -1.265535511341699115e-01 4.928686359575235598e-01 -1.198422240068498235e-01
1.165758295619431784e-01 -1.664805636908077424e-02 5.035197888933262006e-02 -2.724799408719046911e-01 1.343831285133861297e-01
4.958962668047026123e-02 -2.400158340128820955e-01 2.976341296706830342e-01 1.844190630719133583e-01 -2.304838254622087745e-01
-4.169762472749602433e-01 3.445160368798614314e-01 -1.730945594758253880e-01 1.887589932121709335e-01 -2.767203047762729906e-02
-6.455395473303482401e-03 -2.849983787223399623e-01 2.028937574129581756e-01 -2.382210687112845671e-02 -3.320922199040900469e-01
1.056169511056819499e-01 -1.950834856637900516e-01 1.820762712962925578e-02 -5.298729322216869098e-02 5.626216198461320150e-01
-1.917486711467647487e-01 2.481069208873186438e-01 9.924158145931397113e-02 2.875164718698203226e-01 3.932129449246067887e-01
1.199113635545935863e-01 5.123824618320258484e-01 2.283702905594211241e-01 5.840456474669929454e-01 2.018778344283017889e-01
-1.493713793982287541e-02 -9.699256134311268207e-02 -1.990271897711871629e-01 -9.285818567320210104e-02 2.709321311274548449e-01
-1.557307649332310973e-02 -1.250470566314450249e-01 6.869803315801302490e-02 1.305049893401472871e-01 8.597208101496725541e-02
-1.239612998119232479e-01 -2.906189824703928615e-01 -3.298040184663072472e-01 -8.887444805764552203e-02 1.476191240876584820e-01
-4.048987525508948582e-02 3.576897220682753731e-01 1.101341455076599030e-01 -5.564465295710094989e-02 -4.324682246952302189e-01
-4.309396041647202413e-02 2.391335248573907973e-02 3.737784809831001809e-02 1.667932897543557003e-01 -2.317304699035761251e-01
1.593385777920165169e-01 1.522786737504400884e-02 -1.366029076852632862e-01 2.760541715529988838e-01 1.071900211381603824e-01
-5.346780902113772160e-02 1.350759435658175633e-01 1.939266251482604786e-01 3.484075082369472720e-02 -1.836259117861314960e-02
4.131725519090236887e-01 -2.492843772271415848e-01 -8.850672929440528414e-03 -4.643134430981129546e-01 4.057098172684579507e-01
-3.688737809805292533e-01 -1.163595751906475184e-02 1.364843378474360214e-01 -2.609117119206804114e-01 4.301727622238779025e-01
4.467737622245845364e-01 4.588194543064526565e-01 1.317917664552401558e-01 -3.797843948204870368e-01 1.356504858977422012e-01
-8.654448592129926343e-02 2.939432706273371609e-01 -3.013526503778186649e-01 -7.179639763278551634e-02 1.376994915627315769e-02
1.575293851829378533e-01 -1.549529857584780457e-01 -3.085533417725712102e-01 1.456542092882707196e-01 4.891374288737218579e-03
1.425782233335877169e-01 -1.173460319760680493e-01 1.483818368491121586e-01 1.609758587641456351e-02 -9.704162289182555190e-02
-3.703172040386189523e-01 -3.067039066879667653e-02 2.011510115399037513e-01 3.722162391163741368e-01 -2.188284748916126399e-02
-3.940401358209750238e-01 -2.498670740452432759e-01 1.936110342865000611e-01 4.352075517495945789e-03 -2.344882201479561445e-01
-1.466515803957084141e-01 -1.577711985523603533e-01 4.622751058538449587e-01 1.156317249816477127e-01 8.853596734856906958e-02
-2.777839328106304628e-01 3.154029587899202097e-02 -1.495158941464545255e-01 1.251576005015931359e-01 2.301259250597030848e-01
3.347602022206267458e-01 -3.490167629532825444e-01 -5.131751170635276416e-02 -1.644479400723963258e-01 -1.206289763421265482e-01
1.222317331863461143e-01 -1.612293680581744770e-01 -4.087207350781679738e-02 -1.843057474049959454e-01 -3.246142026109555823e-01
-2.393614122462529581e-01 -2.066509015737647004e-01 2.871545608552943940e-01 1.841590507545945998e-01 1.422128683420177953e-01
-6.655842751960686088e-02 6.688008193651778788e-02 3.028446684492183127e-01 -2.127709084892656644e-01 4.319467749219393360e-01
1.309586948950848817e-01 -1.944260570073408356e-01 -4.161921007268195027e-01 2.521055237659021175e-01 -8.244348122676774249e-02
-5.662880308511911154e-02 5.259054928859306643e-02 2.317435177569061311e-01 -3.074767288167814527e-01 -5.467797215069989530e-02
3.834167653983435731e-01 1.063390665882240765e-01 1.291791954578689061e-01 6.699881729344596415e-03 -8.025475370396989785e-03
-1.077768362293031190e-01 1.127777739639115873e-01 9.021143309994833492e-02 4.484454404483558809e-01 1.760087357679582798e-01
3.476474461604514010e-01 -8.482638216382262786e-02 -1.681302988310903190e-01 -4.460497673655985928e-02 2.446894339593519430e-02
-1.102379314551593104e-01 -1.403299873274109766e-01 -3.214511574362437230e-02 1.392713517311732208e-01 1.131261542762515560e-01
4.356736187381580749e-01 1.394904113707219895e-01 3.555448724751040235e-01 -1.695149497142182937e-01 -1.508145986805108363e-01
-1.416124341249583030e-01 -4.887170641431837215e-01 -1.291783035730785789e-01 1.807418315519115914e-03 -5.313406970862603190e-02
-2.173100523425246233e-01 -2.585651677373793644e-01 -3.978236375841319727e-01 -3.486775449523348280e-01 -1.804656992211449429e-01
1.238559484197478133e-01 -6.319309735911712855e-02 2.555947129263796969e-01 1.252078663554440086e-02 -1.060680323432793559e-01
-1.322712740178055846e-01 -2.403670521539554294e-01 -1.019535463472494019e-01 1.362754004611566039e-01 6.679377274068985793e-02
-6.952832734908060558e-03 -3.557512836265711575e-01 1.241567381149520921e-01 2.536637443125583924e-01 -6.925213543475532141e-02
2.875532867273045134e-01 -1.917379360004259903e-01 -4.670154459135765213e-01 -1.432549083953623403e-01 -2.661071763940792145e-01
-2.822373862191139837e-01 -2.131640140431577679e-01 2.048575205842939062e-01 -4.869491900260980999e-01 -6.831937986334893353e-02
-7.247322681038907699e-02 -2.792671454439830114e-01 2.767485448971395146e-01 2.664207391363608290e-01 1.055421315216145128e-01
-2.756339487743281885e-02 5.674977640703883497e-02 1.217092490673377519e-01 -1.705668978300873828e-01 -2.305870826998361323e-01
-6.024810937815530676e-02 3.605411849704987653e-02 3.908112335147696514e-01 1.273274815719947772e-01 -3.490391835249543329e-01
2.893251946080287185e-02 3.267071103998681059e-01 -1.958463041297774099e-01 5.322124567279801211e-02 -2.571484647832008585e-01
-7.222056859188714928e-02 -2.235950275649634111e-02 1.814004759722401550e-01 4.247660404066412321e-01 3.296758198640606929e-01
4.424471831729848148e-02 -3.621192117534350330e-01 -9.415248279230509221e-02 -1.530190910157986639e-01 4.464808221368691404e-02
8.242075336462428847e-02 5.577822391156610493e-01 -3.200288879152746735e-01 -2.744655170950911494e-01 -5.461016947381913678e-01
1.393867560200754419e-01 -1.076579354431290575e-01 3.588698699313613849e-02 1.551357542832728642e-01 -1.183757317258111452e-01
3.969203908995793673e-01 2.345352636229434129e-01 3.370788705298787824e-01 -9.093691426798948818e-01 -4.224228082134556111e-02
-2.597296080271099816e-01 -6.022667185196071277e-02 -5.495697734970324960e-02 -1.531745975938568205e-01 1.969507684127791702e-01
5.203212257844629374e-01 -8.661520686429295679e-02 -5.614230701168271276e-02 1.436984993457803839e-01 -9.177272749245804495e-03
-3.449931993038982680e-01 -2.924457726866033225e-01 2.277912763547004227e-01 1.307573337717661821e-01 -1.794973122055568138e-02
-2.696346170608795445e-01 -5.918847371373289756e-02 1.560055520315553057e-01 8.717916880293316573e-02 5.863299378261932482e-01
1.208843707795253797e-01 2.632816048436262268e-01 -1.177936115707386988e-02 1.956280662143089766e-01 -2.136687653936180376e-01
8.134968463317432397e-03 1.998019699008686881e-02 -1.186430657297654068e-01 -1.823265429744296562e-01 8.926160410564530634e-02
7.508998016558376953e-02 -2.034826697435298537e-01 -2.106592389227603390e-01 4.708286222154449696e-01 -1.800504540108964768e-01
2.936899054909664075e-01 -4.813439740407401968e-01 3.520859417923408730e-01 8.769801167763427441e-02 -3.719635401698668797e-01
1.971022385842617630e-01 -3.328355105412069137e-01 1.668896471262783579e-02 -1.334658012448143027e-01 7.106915521501688815e-02
1.275875490095119691e-01 -7.475782594026190997e-02 2.525401843035654514e-01 1.620329671145448458e-02 2.757293935557625364e-03
3.986604727052041330e-02 2.608232214409650362e-02 1.038376888343642279e-02 -1.940328591811371628e-01 4.980627519213257082e-02
-3.870590499507239879e-01 -1.407894215026768703e-01 4.838613355634096003e-01 1.224807972599945838e-01 4.170265371148901973e-02
7.734873708113729207e-02 -5.101675933508825755e-02 -1.324219500060203614e-01 -2.384544800797743225e-01 -2.259763118015601646e-01
-1.363996981990046875e-01 3.203264995743547727e-01 -2.916649934127366062e-01 -5.138707612311269601e-01 -1.137697454381864093e-01
1.656233778982132143e-01 -5.382999683381980982e-02 6.698592365158058393e-02 -1.388636236248979861e-01 7.849041495997322038e-02
3.009268404013338838e-01 1.945892901209758108e-01 4.364677925981683138e-02 1.574344283480891837e-01 2.331541247147846663e-01
-1.600927424166641300e-02 -1.441121391323362810e-01 -1.771490639410284174e-01 -2.241348724828082228e-01 1.182306829935888398e-02
9.230861378501392656e-02 -2.157325709107289491e-01 -1.140765677510661436e-01 2.571555082156601335e-01 -1.741037297831696806e-01
-1.736554111533102907e-01 -2.551242562907289901e-01 4.782238395245069773e-02 3.937625451752489736e-03 4.601077114209081720e-02
1.812662001580286064e-01 4.541616668647926458e-01 -1.909165254333727302e-01 -2.850176115081111128e-01 6.103644189955269306e-02
-6.528861261540994110e-02 6.681318171754156710e-02 4.762203402085014164e-02 -3.410841730396266952e-02 3.518829578349441656e-02
1.870493758842465826e-01 -1.450516028423829984e-01 3.185293319118436828e-01 -2.461407898347893475e-02 -1.874787583716283068e-01
7.791984444950441138e-03 -5.631528871957447446e-02 -2.957104253370571589e-01 1.676575454329541637e-01 -1.840713465151834760e-01
-1.360539128345640836e-01 -2.215221487674168266e-02 -8.957181452391671517e-02 6.540328505077266930e-02 -1.089151352997093092e-01
-6.873105172778631866e-02 -9.984660962077987478e-02 1.310077721012924690e-01 7.611945651773892318e-02 -2.446761333517085968e-01
6.309910892069948707e-01 -4.352919074582950465e-02 -4.591039658813217406e-01 -7.782076124405908069e-02 4.175631980129526633e-01
1.052963466152789795e-02 2.458850535585359598e-01 1.972961921572038979e-01 3.511656272196034267e-01 -6.088245551578164161e-03
-3.195738859320097491e-01 -3.106265469905837850e-01 1.718593247646203193e-01 1.315891483409079576e-01 1.664537093025410808e-01
3.267591201544949031e-02 -1.930334628032825128e-01 1.523110695723858821e-01 2.219371574590672802e-01 -7.030106096703653273e-02
1.655403709741935236e-01 2.140283854273675179e-01 1.827796998395162797e-01 6.866070615206999739e-02 -3.322785824476987004e-02
2.681849863081623569e-02 -5.441954752783056959e-02 2.683949389905017080e-01 -4.652239799046910262e-02 1.105056502942743657e-01
-3.940237049612123621e-01 -4.362729666665726702e-02 -3.472426270445621577e-01 -3.652505464407840297e-01 -5.950835678292941688e-01
-1.448240270204148861e-01 -5.783662575907191211e-02 -1.433714703309256211e-01 5.921811821047034963e-02 2.772804816930389826e-01
-5.571714483312080191e-01 -2.429394009764797580e-01 1.213745564157475421e-01 -4.447215879121960702e-01 2.052007420627569023e-03
2.092337549390104745e-01 1.955263980379723932e-01 -9.000639567861049017e-02 -1.358073606653895371e-01 1.870060549905803449e-01
-2.692076947626836358e-01 -1.567417104392901106e-01 6.227192864718297804e-02 1.631203230999501708e-01 2.418998605939871593e-01
6.583672572007263080e-01 3.183995541198058610e-01 -1.931857367105700996e-01 4.329449293232637830e-01 -4.950313737008640302e-01
1.946068864738828563e-01 2.470045070825355182e-02 1.538153071269739991e-01 -1.638375248980700749e-01 9.876575401157450251e-02
-9.935163806672731024e-02 1.292662345221632370e-01 -2.507447385212463464e-01 -1.672843178660059216e-01 -3.186498700119890781e-01
-8.519338825192049325e-02 1.444994420531580392e-01 6.580792040304089818e-02 -1.449045944321192270e-02 -3.882365750725962350e-01
1.704821104298817058e-01 3.733566194769872282e-01 7.121771999119715091e-02 3.420788777840579331e-01 -7.004591864429518533e-02
-1.572936542540804838e-01 -3.059496330798756047e-01 2.833904633097328873e-01 1.424133679471389913e-02 1.888192207349423113e-01
-2.707788378474148550e-01 1.183001380615313208e-01 1.827867817732850009e-01 5.495784500133291811e-02 3.697215472911170864e-02
-5.200404455774527979e-03 -2.767543818866035066e-01 5.219463693086185962e-01 -3.471892343022547900e-02 -3.522943751024441850e-02
1.813799823817788259e-02 2.703377581830443965e-01 -3.120021080989779372e-01 1.485147715061596596e-01 -2.974847640976301388e-01
5.807599181732203686e-02 2.453569964251518104e-02 2.451943284024567238e-02 -1.408816780301594129e-01 -7.122524134408295127e-02
-5.271666941461610190e-01 -2.278124603767555101e-01 -6.006107416872094595e-02 1.447397915729473905e-01 3.616691633321278410e-02
